0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.903260929555454	0
0.903260929555454	0
0.903260929555454	0
0.903260929555454	0
0.903260929555454	0
0.903260929555454	0.0326746097264184
0.903260929555454	0.110562078163028
0.903260929555454	0.208773597174165
0.903260929555454	0.310806981656811
0.903260929555454	0.407360955734122
0.903260929555454	0.494103905431778
0.903260929555454	0.569696526950771
0.903260929555454	0.634402622886676
0.903260929555454	0.689229451777889
0.903260929555454	0.735442484251094
0.903260929555454	0.774314616600818
0.903260929555454	0.807010978960461
0.903260929555454	0.834547175165536
0.903260929555454	0.857784569768621
0.903260929555454	0.877442440423023
0.903260929555454	0.894116350686674
0.903260929555454	0.908297458370224
0.903260929555454	0.920390371520440
0.903260929555454	0.930728666561544
0.903260929555454	0.939587920943301
0.903260929555454	0.947196443886340
0.903260929555454	0.953744011486754
0.903260929555454	0.959388933467105
0.903260929555454	0.964263754517271
0.903260929555454	0.968479852118204
0.903260929555454	0.972131148874374
0.903260929555454	0.975297116861753
0.903260929555454	0.978045216577498
0.903260929555454	0.980432884116377
0.903260929555454	0.982509156724703
0.903260929555454	0.984316008122080
0.903260929555454	0.985889450116428
0.903260929555454	0.987260445318889
0.903260929555454	0.988455666549732
0.903260929555454	0.989498131285489
0.903260929555454	0.990407733805124
0.903260929555454	0.991201693211555
0.903260929555454	0.991894931968774
0.903260929555454	0.992500396797043
0.903260929555454	0.993029331547793
0.903260929555454	0.993491509910585
0.903260929555454	0.993895434389544
0.903260929555454	0.994248506850373
0.903260929555454	0.994557175022623
0.903260929555454	0.994827058599567
0.840664079673128	0.995063057973953
0.840664079673128	0.995269448154217
0.840664079673128	0.995449960000349
0.840664079673128	0.995607850584334
0.840664079673128	0.995745964203173
0.840664079673128	0.995857575049455
0.840664079673128	0.995940294491173
0.840664079673128	0.996001457449833
0.840664079673128	0.996046551863402
0.840664079673128	0.996079682819633
0.840664079673128	0.996103919773680
0.840664079673128	0.996121556510675
0.840664079673128	0.996134305887656
0.840664079673128	0.996143445768813
0.840664079673128	0.996149928406634
0.840664079673128	0.996154462429442
0.840664079673128	0.996157574291960
0.840664079673128	0.996159654325489
0.840664079673128	0.996160991238083
0.840664079673128	0.996161797952202
0.840664079673128	0.996162230945867
0.840664079673128	0.996162404722440
0.840664079673128	0.996162402628374
0.840664079673128	0.996162284933911
0.840664079673128	0.996162094863189
